,budget,genres,id,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
5512,50000000.0,"['Drama', 'Horror', 'Music']",13885.0,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,16.063,"['Tim Burton Productions', 'Parkes+MacDonald Image Nation', 'DreamWorks Pictures', 'Warner Bros. Pictures', 'The Zanuck Company']","['GB', 'US']",2007-12-20,152000000.0,116.0,['en'],Released,Sweeney Todd: The Demon Barber of Fleet Street,7.1,3670.0
5518,916000.0,['Drama'],333384.0,tt1366338,en,Lowriders,3.807,"['Imagine Entertainment', 'Universal Pictures', 'Blumhouse Productions']",['US'],2017-04-28,6179955.0,99.0,"['en', 'it']",Released,Lowriders,6.6,48.0
5519,10000000.0,"['Western', 'Drama']",333386.0,tt2436682,en,The Duel,9.25,"['Media House Capital', '26 Films', 'Mandeville Films', 'Atomic Entertainment', 'Bron Capital Partners', 'Lionsgate Premiere', 'Mississippix Studios', 'Crystal Wealth']",['US'],2016-06-24,4500.0,110.0,['en'],Released,The Duel,5.4,176.0
5522,30000000.0,"['Crime', 'Comedy', 'Action']",112205.0,tt2404311,en,The Family,14.759,"['Canal+', 'Grive Productions', 'EuropaCorp', 'Relativity Media', 'TF1', 'Malavita', 'TF1 Films Production']","['FR', 'US']",2013-09-13,36894225.0,111.0,['en'],Released,The Family,6.2,1834.0
5524,60000000.0,"['Action', 'Thriller']",267860.0,tt3300542,en,London Has Fallen,12.824000000000002,"['LHF Film', 'Gerard Butler Alan Siegel Entertainment', 'Nu Boyana Film Studios', 'Millennium Films']","['BG', 'US', 'GB']",2016-03-02,205754447.0,99.0,['en'],Released,London Has Fallen,6.0,2940.0
5528,0.0,"['Comedy', 'Drama']",5718.0,tt0388182,en,King of California,8.66,"['Nu Image', 'Michael London Productions', 'Emmett/Furla Films', 'King of California Productions', 'Lone Star Film Group', 'Millennium Films']",['US'],2007-01-24,1027699.0,93.0,"['es', 'en']",Released,King of California,6.6,189.0
5530,66000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",136797.0,tt2369135,en,Need for Speed,13.314,"['Revolution Sun Studios', 'Reliance Entertainment', 'Bandito Brothers', 'Touchstone Pictures', 'Electronic Arts', 'DreamWorks Pictures']","['FR', 'IN', 'PH', 'GB', 'US']",2014-03-13,203277636.0,130.0,['en'],Released,Need for Speed,6.2,2656.0
5531,125000000.0,"['Adventure', 'Family', 'Comedy', 'Fantasy', 'Music', 'Animation']",136799.0,tt1679335,en,Trolls,19.268,"['DreamWorks Animation', '20th Century Fox']",['US'],2016-10-13,346864462.0,92.0,['en'],Released,Trolls,6.6,2097.0
5533,35000000.0,['Drama'],13920.0,tt0316465,en,Radio,9.553,"['Tollin/Robbins Productions', 'Revolution Studios', 'Columbia Pictures']",['US'],2003-10-24,53293628.0,109.0,['en'],Released,Radio,6.9,340.0
5535,80000000.0,"['Action', 'History', 'War']",13922.0,tt0326905,en,The Great Raid,8.433,"['Lawrence Bender Productions', 'Marty Katz Productions']",['US'],2005-08-12,10166502.0,132.0,"['en', 'ja']",Released,The Great Raid,6.7,161.0
5540,108000000.0,"['Crime', 'Drama', 'Thriller']",259695.0,tt2361317,en,Live by Night,10.531,"['Appian Way', 'Pearl Street Films', 'Warner Bros. Pictures']",['US'],2016-12-25,22678555.0,129.0,"['en', 'es']",Released,Live by Night,6.2,830.0
5542,3500000.0,"['Drama', 'Romance']",46705.0,tt1120985,en,Blue Valentine,11.754,"['Cottage Industries', 'Incentive Filmed Entertainment', 'Silverwood Films', 'Hunting Lane Films', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies']",['US'],2010-12-16,16566240.0,112.0,['en'],Released,Blue Valentine,6.9,1905.0
5544,7000000.0,['Drama'],284276.0,tt3442006,en,Cake,16.982,"[""We're Not Brothers Productions"", 'Cinelou Films', 'Echo Films']",['US'],2014-09-07,2360281.0,102.0,"['es', 'en']",Released,Cake,6.3,620.0
5545,20000000.0,['Thriller'],464502.0,tt6063050,en,Acrimony,7.96,['Tyler Perry Studios'],['US'],2018-03-30,34764055.0,120.0,['en'],Released,Acrimony,6.7,212.0
5547,0.0,['Comedy'],464504.0,tt7054636,en,A Madea Family Funeral,9.736,"['Lionsgate', 'Tyler Perry Studios']",['US'],2019-03-01,46115383.0,104.0,['en'],Released,A Madea Family Funeral,5.8,387.0
5549,175000000.0,"['Comedy', 'Fantasy', 'Adventure', 'Family']",448119.0,tt6673612,en,Dolittle,48.104,"['Universal Pictures', 'Team Downey', 'Perfect World Pictures']",['US'],2020-01-01,91084730.0,101.0,['en'],Released,Dolittle,6.4,536.0
5551,9900000.0,"['Crime', 'Horror', 'Thriller']",300669.0,tt4160708,en,Don't Breathe,15.539,"['Ghost House Pictures', 'Screen Gems', 'Stage 6 Films']",['US'],2016-06-08,159047649.0,89.0,['en'],Released,Don't Breathe,6.9,4204.0
5552,0.0,"['Comedy', 'Drama', 'Romance']",284286.0,tt3062976,en,Learning to Drive,7.564,"['Broad Green Pictures', 'Lavender Pictures']",['US'],2014-08-21,3447633.0,105.0,['en'],Released,Learning to Drive,6.2,132.0
5553,50000000.0,"['Action', 'History', 'Thriller']",300671.0,tt4172430,en,13 Hours: The Secret Soldiers of Benghazi,26.693,"['Paramount', '3 Arts Entertainment', 'Bay Films', 'Latina Pictures', 'Dune Films']","['MT', 'MA', 'US']",2016-01-13,69411370.0,144.0,"['ar', 'en']",Released,13 Hours: The Secret Soldiers of Benghazi,7.1,1781.0
5556,159000000.0,"['Crime', 'History', 'Drama']",398978.0,tt1302006,en,The Irishman,33.299,"['Tribeca Productions', 'Sikelia Productions', 'Winkler Films']",['US'],2019-11-01,607420.0,209.0,"['en', 'it', 'la', 'es']",Released,The Irishman,7.8,2764.0
5557,13200000.0,"['Crime', 'Thriller']",136835.0,tt2011159,en,No Good Deed,14.947,['Will Packer Productions'],['US'],2014-09-10,53830415.0,83.0,['en'],Released,No Good Deed,5.8,344.0
5561,0.0,['Documentary'],169607.0,tt2714900,en,Finding Vivian Maier,8.972000000000003,['Ravine Pictures'],['US'],2014-03-21,1503616.0,83.0,['en'],Released,Finding Vivian Maier,7.8,187.0
5562,20000000.0,"['Drama', 'Comedy', 'Mystery']",13960.0,tt0466856,en,ATL,5.08,['Warner Bros. Pictures'],['US'],2006-03-31,21170563.0,105.0,['en'],Released,ATL,6.8,71.0
5563,30000000.0,"['Thriller', 'Science Fiction']",300681.0,tt4154916,en,Replicas,17.252,"['Di Bonaventura Pictures', 'Company Films', 'Ocean Park Entertainment', 'Riverstone Pictures', 'Remstar Studios', 'Fundamental Films', 'Lotus Entertainment']","['US', 'GB', 'CN', 'PR']",2018-10-25,8100000.0,107.0,['en'],Released,Replicas,5.8,611.0
5564,5000000.0,['Drama'],284293.0,tt3316960,en,Still Alice,10.868,"['Shriver Films', 'Killer Films', 'Big Indie Pictures', 'BSM Studio', 'Lutzus-Brown', 'Backup Media']",['US'],2014-12-05,43884652.0,101.0,['en'],Released,Still Alice,7.5,2139.0
5565,0.0,['Drama'],284294.0,tt3505712,en,Time Out of Mind,9.385,['KSM Film'],['US'],2014-09-07,166775.0,120.0,['en'],Released,Time Out of Mind,5.5,88.0
5568,800000.0,"['Crime', 'Drama', 'Thriller']",38542.0,tt1379177,en,The Disappearance of Alice Creed,9.794,"['CinemaNX', 'Isle of Man Film']",['GB'],2009-09-12,867714.0,100.0,['en'],Released,The Disappearance of Alice Creed,6.5,316.0
5569,0.0,['Drama'],300687.0,tt1230168,en,Same Kind of Different as Me,11.832,"['Chazown Pictures', 'Paramount', 'Disruption Entertainment']",['US'],2017-10-20,6423605.0,119.0,['en'],Released,Same Kind of Different as Me,6.9,119.0
5570,30000000.0,"['Drama', 'Family', 'Romance']",13967.0,tt0482546,en,Miss Potter,8.965,['BBC Films'],"['GB', 'US']",2006-12-03,35078241.0,92.0,['en'],Released,Miss Potter,6.4,280.0
5572,61000000.0,"['Mystery', 'Thriller', 'Drama']",210577.0,tt2267998,en,Gone Girl,35.028,"['Regency Enterprises', 'New Regency Pictures', 'Pacific Standard', 'TSG Entertainment', 'Artemple - Hollywood', '20th Century Fox']",['US'],2014-10-01,369330363.0,149.0,['en'],Released,Gone Girl,7.9,11831.0
5573,30000000.0,"['Comedy', 'Drama']",120467.0,tt2278388,en,The Grand Budapest Hotel,22.717,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']","['DE', 'US']",2014-02-26,174600318.0,100.0,"['en', 'fr']",Released,The Grand Budapest Hotel,8.0,9111.0
5574,16000000.0,"['Family', 'Comedy', 'Drama', 'Romance']",13972.0,tt0430770,en,The Women,7.4,"['New Line Cinema', 'Picturehouse Entertainment']",['US'],2008-09-12,50007546.0,114.0,['en'],Released,The Women,4.9,202.0
5576,10000000.0,['Drama'],382614.0,tt4572792,en,The Book of Henry,7.686,"['Sidney Kimmel Entertainment', 'Double Nickel Entertainment']",['US'],2017-06-16,4504974.0,105.0,['en'],Released,The Book of Henry,7.5,748.0
5578,28000000.0,"['Family', 'Comedy']",218778.0,tt1698641,en,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",12.054,"['Walt Disney Pictures', '21 Laps Entertainment', 'The Jim Henson Company']",['US'],2014-10-08,100654149.0,81.0,['en'],Released,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,906.0
5582,140000000.0,"['Adventure', 'Family', 'Fantasy']",267935.0,tt3691740,en,The BFG,11.718,"['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Walden Media', 'The Kennedy/Marshall Company']",['US'],2016-06-01,183345589.0,120.0,['en'],Released,The BFG,6.2,2140.0
5584,0.0,"['Science Fiction', 'Comedy', 'Horror']",218784.0,tt1817771,en,Freaks of Nature,9.079,"['Columbia Pictures', 'Sony Pictures']",['US'],2015-10-30,70958.0,92.0,['en'],Released,Freaks of Nature,5.8,265.0
5587,0.0,"['Comedy', 'Drama']",415401.0,tt5814592,en,The Party,10.541,"['Adventure Pictures', 'Great Point Media', 'Oxwich Media Limited', 'Copenhagen Film Fund']",['GB'],2017-09-13,3300000.0,71.0,['en'],Released,The Party,6.3,284.0
5588,0.0,"['Comedy', 'Music', 'Romance']",13994.0,tt0368222,en,Romance & Cigarettes,7.319,['United Artists'],['US'],2005-09-13,2945242.0,105.0,['en'],Released,Romance & Cigarettes,5.9,75.0
5589,90000000.0,"['Adventure', 'Action', 'Western']",333484.0,tt2404435,en,The Magnificent Seven,15.273,"['Escape Artists', 'Columbia Pictures', 'Village Roadshow Pictures', 'LStar Capital', 'Pin High Productions', 'Metro-Goldwyn-Mayer']",['US'],2016-09-14,162360636.0,132.0,['en'],Released,The Magnificent Seven,6.2,3950.0
5591,50000000.0,"['Family', 'Comedy']",38579.0,tt1392197,en,Marmaduke,10.327,"['Dune Entertainment', 'Davis Entertainment', 'Regency Enterprises', '20th Century Fox']",['US'],2010-06-04,83761844.0,87.0,['en'],Released,Marmaduke,5.1,449.0
5593,30000000.0,"['Action', 'Thriller']",399035.0,tt1590193,en,The Commuter,32.236,"['StudioCanal', 'Ombra Films', 'TF1 Films Production', 'The Picture Company', 'Canal+', 'Ciné+', 'Amazon Prime Video']","['FR', 'GB', 'US']",2018-01-11,119942387.0,104.0,['en'],Released,The Commuter,6.2,2766.0
5594,60000000.0,"['Action', 'Thriller', 'Crime']",5820.0,tt0443632,en,The Sentinel,11.836,"['Sentinel Productions', 'Regency Enterprises', 'Epsilon Motion Pictures', 'Furthur Films', 'New Regency Pictures', 'Dune Entertainment', 'Major Studio Partners', '20th Century Fox']",['US'],2006-04-19,77920346.0,108.0,['en'],Released,The Sentinel,5.9,408.0
5595,0.0,"['Drama', 'Thriller', 'Mystery']",79548.0,tt1838544,en,Gone,14.497,"['Sidney Kimmel Entertainment', 'Summit Entertainment', 'Lakeshore Entertainment']",['US'],2012-02-23,18100189.0,94.0,['en'],Released,Gone,6.1,711.0
5597,15000000.0,"['Drama', 'Family']",14012.0,tt0434215,en,Flicka,8.145,"['Fox 2000 Pictures', 'Zucker/Netter Productions', '20th Century Fox']","['GB', 'US']",2006-10-20,21000000.0,95.0,['en'],Released,Flicka,6.6,137.0
5599,23000000.0,"['Drama', 'Comedy', 'Romance']",22215.0,tt1179258,en,Chéri,8.089,"['Cine Productions', 'Bill Kenwright Films', 'UK Film Council', 'Aramid Entertainment Fund', 'MMC Studios', 'Tiggy Films', 'Banque Populaire Images 9', 'Région Ile-de-France', 'Cheri Productions', 'Pathé Renn Productions', 'Erste MMC-Production', 'National Lottery through UK Film Council', ""Centre national du cinéma et de l'image animée"", 'Canal+', 'France 3 Cinéma', 'Filmstiftung Nordrhein-Westfalen', 'Pathé!', 'Deutscher Filmförderfonds']","['DE', 'GB', 'FR']",2009-02-10,9366227.0,86.0,"['fr', 'en', 'it', 'la']",Released,Cheri,6.0,105.0
5600,15000000.0,"['Music', 'Drama', 'Romance']",14024.0,tt0361696,en,Raise Your Voice,11.255,"['Brookwell-McNamara Entertainment', 'New Line Cinema', 'FilmEngine', 'ChickFlick Productions']",['US'],2004-08-10,14867514.0,103.0,"['en', 'fr']",Released,Raise Your Voice,6.3,522.0
5604,0.0,['Drama'],112336.0,tt0975645,en,Hitchcock,9.839,"['Prana Studios', 'Fox Searchlight Pictures', 'Cold Spring Pictures', 'The Montecito Picture Company', 'Dune Entertainment', 'Ingenious Media', 'Big Screen Productions']",['US'],2012-11-22,23570541.0,98.0,['en'],Released,Hitchcock,6.5,934.0
5606,60000000.0,"['Action', 'Comedy']",14034.0,tt0161083,en,What's the Worst That Could Happen?,7.306,['Metro-Goldwyn-Mayer'],['US'],2001-05-31,32095318.0,94.0,['en'],Released,What's the Worst That Could Happen?,5.2,132.0
5607,50000000.0,"['Animation', 'Comedy', 'Adventure', 'Family']",218836.0,tt2980706,en,Planes: Fire & Rescue,11.036,"['Disney Television Animation', 'Prana Studios', 'Prana Animation Studios']",['US'],2014-07-17,151165787.0,83.0,['en'],Released,Planes: Fire & Rescue,6.0,468.0
5613,30000000.0,"['Horror', 'Comedy']",58151.0,tt1438176,en,Fright Night,7.467,"['Touchstone Pictures', 'Gaeta / Rosenzweig Films', 'DreamWorks Pictures', 'Michael De Luca Productions', 'Reliance Big Entertainment']",['US'],2011-08-18,41002607.0,106.0,['en'],Released,Fright Night,6.1,1143.0
5614,15000000.0,['Drama'],14047.0,tt0427309,en,The Great Debaters,16.007,"['Marshall Production', 'The Weinstein Company', 'Harpo Films']",['US'],2007-12-27,30226144.0,126.0,['en'],Released,The Great Debaters,7.2,304.0
5616,12000000.0,"['Crime', 'Horror', 'Mystery', 'Thriller']",5857.0,tt0897361,en,I Know Who Killed Me,8.336,"['360 Pictures', 'TriStar Pictures']",['US'],2007-07-27,9620399.0,105.0,"['en', 'pl', 'es']",Released,I Know Who Killed Me,4.1,196.0
5618,3800000.0,"['Comedy', 'Drama', 'Romance']",325346.0,tt3714720,en,The Hollars,9.958,"['Sunday Night', 'Sycamore Pictures', 'Groundswell Productions', 'Fancy Film Post Services']",['US'],2016-08-25,1016985.0,88.0,['en'],Released,The Hollars,6.4,164.0
5619,10000000.0,"['Action', 'Adventure', 'Science Fiction']",325348.0,tt3072482,en,Hardcore Henry,10.239,"['Huayi Brothers Media', 'Bazelevs Production', 'Versus Pictures', 'Universal Pictures', 'STX Entertainment']","['RU', 'US']",2015-09-12,14333790.0,97.0,"['en', 'ru']",Released,Hardcore Henry,6.2,1449.0
5620,8.0,"['Drama', 'Comedy', 'Romance']",14055.0,tt0477095,en,Starter for 10,6.559,"['Scion Films', 'BBC Films', 'HBO Films', 'Neal Street Productions', 'Playtone', 'Scamp Film and Theatre Ltd.']","['GB', 'US']",2006-09-13,21.0,92.0,['en'],Released,Starter for 10,6.5,229.0
5623,0.0,"['Thriller', 'Crime']",505579.0,tt2237324,en,Bent,9.043,"['Grindstone Entertainment Group', 'Groove Tails Productions', 'Primary Wave Entertainment', 'Rod Movies AIE', 'AMBI Group']","['ES', 'US']",2018-03-09,55429.0,96.0,['en'],Released,Bent,5.4,65.0
5628,18000000.0,"['Horror', 'Science Fiction', 'Thriller']",5876.0,tt0884328,en,The Mist,12.86,"['Darkwoods Productions', 'Dimension Films']",['US'],2007-11-21,57096190.0,126.0,['en'],Released,The Mist,6.8,2829.0
5629,40000000.0,"['Mystery', 'Thriller', 'Comedy', 'Crime', 'Drama']",546554.0,tt8946378,en,Knives Out,96.543,"['Lionsgate', 'FilmNation Entertainment', 'Ram Bergman Productions', 'T-Street Productions']",['US'],2019-11-27,163700000.0,131.0,"['es', 'en']",Released,Knives Out,7.8,2491.0
5633,6000000.0,['Comedy'],87818.0,tt1333125,en,Movie 43,10.56,"['Witness Protection Films', 'Relativity Media', 'Virgin Produced', 'GreeneStreet Films', 'Wessler Entertainment']",['US'],2013-01-01,32438988.0,90.0,['en'],Released,Movie 43,4.4,1487.0
5638,0.0,"['Action', 'Comedy']",87826.0,tt1648179,en,Here Comes the Boom,11.294,"['Broken Road Productions', 'Columbia Pictures', 'Happy Madison Productions']",['US'],2012-10-11,73100172.0,105.0,['en'],Released,Here Comes the Boom,6.1,891.0
5639,15000000.0,"['Adventure', 'Drama']",5915.0,tt0758758,en,Into the Wild,14.912,"['River Road Entertainment', 'Paramount Vantage', 'Into the Wild', 'The Linson Company']",['US'],2007-09-11,56255142.0,148.0,"['da', 'en']",Released,Into the Wild,7.8,6403.0
5643,7000000.0,"['Crime', 'Drama']",14112.0,tt0298744,en,Auto Focus,8.617,"['Propaganda Films', 'Good Machine']",['US'],2002-10-18,2062066.0,104.0,['en'],Released,Auto Focus,6.3,96.0
5644,75600000.0,"['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction']",14113.0,tt0383060,en,Zoom,9.398,"['Revolution Studios', 'Team Todd', 'Boxing Cat Films']",['US'],2006-08-11,12506188.0,83.0,['en'],Released,Zoom,5.1,320.0
5647,30000000.0,"['Horror', 'Action', 'Thriller', 'Science Fiction']",71469.0,tt1093357,en,The Darkest Hour,13.142,"['Regency Enterprises', 'Bazelevs Production', 'The Jacobson Company', 'New Regency Pictures', 'Summit Entertainment']","['US', 'RU']",2011-12-22,64626786.0,89.0,['en'],Released,The Darkest Hour,4.9,812.0
5649,17000000.0,"['Crime', 'Horror', 'Thriller']",14125.0,tt0374563,en,Captivity,7.704,"['Captivity Productions', 'Foresight Unlimited', 'RAMCO']","['RU', 'US']",2007-03-09,2626800.0,96.0,['en'],Released,Captivity,4.7,243.0
5654,40000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",481084.0,tt1620981,en,The Addams Family,50.073,"['Cinesite Animation', 'Nitrogen Studios Canada', 'Bron Studios', 'Metro-Goldwyn-Mayer']","['CA', 'GB', 'US']",2019-10-10,200185807.0,86.0,['en'],Released,The Addams Family,6.2,602.0
5657,6000000.0,"['Comedy', 'Family']",14144.0,tt0462244,en,Daddy Day Camp,7.711,"['Revolution Studios', 'Blue Star Entertainment', 'Zookeeper Productions']",['US'],2007-08-08,18197398.0,89.0,['en'],Released,Daddy Day Camp,4.6,252.0
5658,29000000.0,"['Action', 'Comedy', 'Crime', 'Drama']",399170.0,tt5439796,en,Logan Lucky,16.08,"['Free Association', 'Trans-Radial Pictures']",['US'],2017-08-17,48453605.0,119.0,['en'],Released,Logan Lucky,6.7,1966.0
5659,0.0,"['Drama', 'Thriller', 'Horror']",5956.0,tt0808331,en,Joshua,6.32,['ATO Pictures'],['US'],2007-01-21,719968.0,105.0,['en'],Released,Joshua,5.8,132.0
5666,42000000.0,"['Comedy', 'Romance']",5966.0,tt0343135,en,Along Came Polly,10.98,"['Jersey Films', 'Loofah Productions']",['US'],2004-01-16,171963386.0,90.0,['en'],Released,Along Came Polly,5.9,1692.0
5667,17000000.0,"['Horror', 'Thriller']",79694.0,tt1433822,en,The Apparition,11.39,"['Studio Babelsberg Motion Pictures', 'Dark Castle Entertainment', 'StudioCanal', 'Warner Bros. Pictures']",['US'],2012-08-23,9627492.0,82.0,['en'],Released,The Apparition,4.3,255.0
5669,175000000.0,"['Animation', 'Comedy', 'Family', 'Adventure']",14160.0,tt1049413,en,Up,28.29,['Pixar'],['US'],2009-05-28,735099082.0,96.0,['en'],Released,Up,7.9,13666.0
5670,200000000.0,"['Action', 'Adventure', 'Science Fiction']",14161.0,tt1190080,en,2012,16.401,"['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']","['CA', 'US']",2009-10-10,769653595.0,158.0,"['en', 'fr', 'hi', 'zh', 'la', 'it', 'ru', 'pt', 'es', 'bo']",Released,2012,5.7,8353.0
5672,100000000.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",14164.0,tt1098327,en,Dragonball Evolution,13.233,"['World Film Magic', 'Dune Entertainment', 'Star Overseas', 'Big Screen Productions', 'Ingenious Media']",['US'],2009-03-12,57497699.0,85.0,"['en', 'ja', 'hi']",Released,Dragonball Evolution,2.6,1129.0
5674,0.0,"['Comedy', 'Crime', 'Drama']",46934.0,tt1183911,en,Mr. Nice,5.043,"['Kanzaman', 'Prescience', 'Lipsync Productions', 'Independent']","['ES', 'GB']",2010-10-07,850994.0,121.0,['en'],Released,Mr. Nice,6.1,86.0
5676,0.0,['Comedy'],251736.0,tt3093546,en,Listen Up Philip,5.457999999999998,"['Faliro House Productions', 'Sailor Bear', 'Washington Square Films']","['GR', 'US']",2014-10-17,200126.0,108.0,['en'],Released,Listen Up Philip,6.1,91.0
5677,25000000.0,"['Drama', 'Science Fiction']",227156.0,tt0435651,en,The Giver,13.548,"['The Weinstein Company', 'Asis Productions', 'Tonik Productions', 'Walden Media', 'Yucaipa Films']",['US'],2014-08-11,66980456.0,94.0,['en'],Released,The Giver,6.5,3367.0
5678,42000000.0,['Comedy'],227159.0,tt2170439,en,Horrible Bosses 2,19.296,"['New Line Cinema', 'BenderSpink', 'RatPac-Dune Entertainment']",['US'],2014-11-26,107670357.0,108.0,['en'],Released,Horrible Bosses 2,6.1,2833.0
5682,60000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']",333667.0,tt2822672,en,Rock Dog,12.658,"['Dream Factory Group', 'Reel FX Creative Studios', 'Mandoo Pictures', 'Huayi Tencent Entertainment Company', 'Eracme Entertainment']","['CN', 'US']",2016-07-08,9420546.0,90.0,['en'],Released,Rock Dog,5.8,139.0
